timestamp,experiment_id,frame_id,motion_percent,num_rois,rois_json
2025-12-02T18:14:23.115Z,test_run_01,6665,59.6038,15,"[{""bbox"":[192,396,257,428]},{""bbox"":[406,313,456,381]},{""bbox"":[189,281,267,338]},{""bbox"":[260,259,313,314]},{""bbox"":[341,258,386,299]},{""bbox"":[337,224,408,269]},{""bbox"":[165,173,221,289]},{""bbox"":[44,170,79,227]},{""bbox"":[88,160,142,215]},{""bbox"":[86,103,153,167]},{""bbox"":[235,62,286,117]},{""bbox"":[231,14,291,55]},{""bbox"":[0,0,640,480]},{""bbox"":[165,0,233,57]},{""bbox"":[0,0,164,102]}]"
2025-12-02T18:14:23.609Z,test_run_01,6670,59.4668,11,"[{""bbox"":[122,307,167,354]},{""bbox"":[246,255,303,329]},{""bbox"":[371,232,403,283]},{""bbox"":[100,215,172,263]},{""bbox"":[0,185,132,480]},{""bbox"":[77,117,161,197]},{""bbox"":[183,84,215,168]},{""bbox"":[227,44,284,96]},{""bbox"":[477,0,547,46]},{""bbox"":[119,0,640,480]},{""bbox"":[0,0,222,185]}]"
2025-12-02T18:14:24.085Z,test_run_01,6675,59.0885,14,"[{""bbox"":[108,306,149,343]},{""bbox"":[70,291,117,333]},{""bbox"":[252,290,302,330]},{""bbox"":[276,255,337,288]},{""bbox"":[381,224,421,271]},{""bbox"":[175,198,205,251]},{""bbox"":[188,116,225,178]},{""bbox"":[78,81,157,117]},{""bbox"":[246,28,278,75]},{""bbox"":[91,26,163,81]},{""bbox"":[419,0,640,480]},{""bbox"":[152,0,257,55]},{""bbox"":[0,0,474,480]},{""bbox"":[489,53,550,114]}]"
2025-12-02T18:14:24.597Z,test_run_01,6680,58.7435,9,"[{""bbox"":[399,382,451,429]},{""bbox"":[63,294,135,343]},{""bbox"":[234,268,278,317]},{""bbox"":[94,177,134,229]},{""bbox"":[15,144,71,168]},{""bbox"":[83,138,143,176]},{""bbox"":[68,46,159,134]},{""bbox"":[0,0,640,480]},{""bbox"":[489,54,550,115]}]"
2025-12-02T18:14:25.093Z,test_run_01,6685,59.3021,12,"[{""bbox"":[387,308,469,420]},{""bbox"":[246,293,312,344]},{""bbox"":[50,271,149,345]},{""bbox"":[224,250,269,279]},{""bbox"":[84,230,123,268]},{""bbox"":[115,213,166,263]},{""bbox"":[154,160,221,183]},{""bbox"":[92,112,141,192]},{""bbox"":[173,17,218,53]},{""bbox"":[256,10,287,51]},{""bbox"":[0,0,640,480]},{""bbox"":[490,55,549,114]}]"
2025-12-02T18:14:25.614Z,test_run_01,6690,58.723,14,"[{""bbox"":[392,366,473,406]},{""bbox"":[130,293,205,359]},{""bbox"":[241,291,307,321]},{""bbox"":[260,262,318,290]},{""bbox"":[53,255,97,302]},{""bbox"":[389,222,427,299]},{""bbox"":[164,204,223,293]},{""bbox"":[79,120,121,178]},{""bbox"":[98,93,136,136]},{""bbox"":[398,83,448,124]},{""bbox"":[291,26,364,92]},{""bbox"":[487,0,563,23]},{""bbox"":[371,0,640,480]},{""bbox"":[0,0,393,480]}]"
2025-12-02T18:14:26.101Z,test_run_01,6695,59.6286,9,"[{""bbox"":[224,297,267,323]},{""bbox"":[41,271,137,327]},{""bbox"":[378,236,459,298]},{""bbox"":[103,205,143,248]},{""bbox"":[70,159,125,219]},{""bbox"":[100,88,164,173]},{""bbox"":[72,54,122,103]},{""bbox"":[320,26,362,58]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:14:26.573Z,test_run_01,6700,59.6396,13,"[{""bbox"":[69,303,131,347]},{""bbox"":[203,286,239,340]},{""bbox"":[109,257,395,480]},{""bbox"":[428,201,459,265]},{""bbox"":[79,181,182,272]},{""bbox"":[111,161,192,197]},{""bbox"":[20,123,77,164]},{""bbox"":[74,73,126,164]},{""bbox"":[112,65,155,145]},{""bbox"":[364,0,640,480]},{""bbox"":[110,0,220,79]},{""bbox"":[0,0,128,480]},{""bbox"":[487,52,551,116]}]"
2025-12-02T18:14:27.067Z,test_run_01,6705,58.9232,6,"[{""bbox"":[74,366,127,427]},{""bbox"":[0,165,468,480]},{""bbox"":[101,105,158,152]},{""bbox"":[406,68,441,125]},{""bbox"":[354,0,640,480]},{""bbox"":[0,0,226,173]}]"
2025-12-02T18:14:27.558Z,test_run_01,6710,59.665,12,"[{""bbox"":[63,355,127,399]},{""bbox"":[218,279,256,327]},{""bbox"":[71,269,127,299]},{""bbox"":[64,167,113,224]},{""bbox"":[309,148,347,194]},{""bbox"":[149,148,225,278]},{""bbox"":[88,113,119,155]},{""bbox"":[94,34,150,118]},{""bbox"":[223,20,271,61]},{""bbox"":[106,0,640,480]},{""bbox"":[0,0,229,480]},{""bbox"":[488,53,549,114]}]"
2025-12-02T18:14:28.055Z,test_run_01,6715,58.859,9,"[{""bbox"":[198,299,259,335]},{""bbox"":[132,284,200,349]},{""bbox"":[376,225,430,278]},{""bbox"":[140,204,227,291]},{""bbox"":[62,183,122,211]},{""bbox"":[170,148,217,203]},{""bbox"":[93,100,148,159]},{""bbox"":[0,0,640,480]},{""bbox"":[0,0,222,179]}]"
2025-12-02T18:14:28.540Z,test_run_01,6720,59.0837,8,"[{""bbox"":[422,383,465,420]},{""bbox"":[368,361,417,403]},{""bbox"":[97,295,164,357]},{""bbox"":[54,263,121,310]},{""bbox"":[90,94,132,159]},{""bbox"":[268,39,305,79]},{""bbox"":[179,17,236,62]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:14:29.036Z,test_run_01,6725,59.6644,9,"[{""bbox"":[406,318,449,369]},{""bbox"":[86,305,135,347]},{""bbox"":[218,252,282,288]},{""bbox"":[85,106,132,148]},{""bbox"":[107,73,169,123]},{""bbox"":[309,26,350,58]},{""bbox"":[60,0,640,480]},{""bbox"":[0,0,220,480]},{""bbox"":[488,53,550,115]}]"
2025-12-02T18:14:29.532Z,test_run_01,6730,59.375,14,"[{""bbox"":[77,432,131,480]},{""bbox"":[200,398,246,455]},{""bbox"":[389,328,440,387]},{""bbox"":[58,283,105,331]},{""bbox"":[253,259,324,336]},{""bbox"":[217,247,264,288]},{""bbox"":[362,238,423,273]},{""bbox"":[170,214,218,366]},{""bbox"":[110,154,162,196]},{""bbox"":[171,137,214,186]},{""bbox"":[222,44,268,100]},{""bbox"":[220,2,251,43]},{""bbox"":[86,0,640,480]},{""bbox"":[0,0,223,480]}]"
2025-12-02T18:14:30.012Z,test_run_01,6735,59.401,13,"[{""bbox"":[363,378,418,410]},{""bbox"":[80,363,152,403]},{""bbox"":[59,336,89,383]},{""bbox"":[304,251,375,286]},{""bbox"":[358,214,437,264]},{""bbox"":[110,200,166,262]},{""bbox"":[0,178,436,480]},{""bbox"":[55,174,113,207]},{""bbox"":[168,153,204,215]},{""bbox"":[79,55,156,177]},{""bbox"":[360,0,640,480]},{""bbox"":[0,0,226,185]},{""bbox"":[489,53,551,115]}]"
2025-12-02T18:14:30.491Z,test_run_01,6740,59.2513,11,"[{""bbox"":[103,303,153,338]},{""bbox"":[190,299,243,331]},{""bbox"":[77,287,110,333]},{""bbox"":[242,284,300,363]},{""bbox"":[194,245,267,281]},{""bbox"":[174,221,211,365]},{""bbox"":[118,213,162,252]},{""bbox"":[175,161,230,220]},{""bbox"":[75,118,141,185]},{""bbox"":[374,91,431,152]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:14:31.008Z,test_run_01,6745,58.9652,10,"[{""bbox"":[347,354,428,422]},{""bbox"":[412,331,453,368]},{""bbox"":[220,251,295,331]},{""bbox"":[417,207,460,258]},{""bbox"":[82,185,132,233]},{""bbox"":[26,158,70,190]},{""bbox"":[142,107,212,310]},{""bbox"":[72,28,184,148]},{""bbox"":[0,0,640,480]},{""bbox"":[0,0,219,191]}]"
2025-12-02T18:14:31.510Z,test_run_01,6750,59.5413,9,"[{""bbox"":[0,432,23,480]},{""bbox"":[189,260,240,322]},{""bbox"":[343,225,398,284]},{""bbox"":[118,204,181,243]},{""bbox"":[181,190,208,295]},{""bbox"":[87,136,155,179]},{""bbox"":[86,55,155,136]},{""bbox"":[276,44,328,67]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:14:31.998Z,test_run_01,6755,59.7533,11,"[{""bbox"":[401,324,444,387]},{""bbox"":[76,304,174,363]},{""bbox"":[301,278,354,315]},{""bbox"":[168,207,208,329]},{""bbox"":[73,156,124,241]},{""bbox"":[168,138,212,207]},{""bbox"":[74,44,165,133]},{""bbox"":[230,37,292,82]},{""bbox"":[0,0,640,480]},{""bbox"":[0,0,225,80]},{""bbox"":[489,54,549,114]}]"
2025-12-02T18:14:32.489Z,test_run_01,6760,59.444,9,"[{""bbox"":[336,388,417,443]},{""bbox"":[94,281,145,341]},{""bbox"":[243,270,279,325]},{""bbox"":[169,150,211,229]},{""bbox"":[373,140,412,196]},{""bbox"":[104,98,144,155]},{""bbox"":[241,58,281,101]},{""bbox"":[89,56,145,96]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:14:32.997Z,test_run_01,6765,58.7975,8,"[{""bbox"":[198,288,267,356]},{""bbox"":[71,265,107,303]},{""bbox"":[48,257,79,321]},{""bbox"":[110,253,136,315]},{""bbox"":[364,223,417,273]},{""bbox"":[137,202,181,245]},{""bbox"":[0,0,640,480]},{""bbox"":[488,53,550,115]}]"
2025-12-02T18:14:33.503Z,test_run_01,6770,58.4004,8,"[{""bbox"":[111,308,161,346]},{""bbox"":[160,291,206,345]},{""bbox"":[214,280,262,332]},{""bbox"":[176,225,235,291]},{""bbox"":[104,209,169,253]},{""bbox"":[26,98,53,145]},{""bbox"":[462,0,510,42]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:14:33.981Z,test_run_01,6775,59.4271,9,"[{""bbox"":[95,308,161,341]},{""bbox"":[430,301,466,341]},{""bbox"":[215,276,304,345]},{""bbox"":[297,255,342,292]},{""bbox"":[111,222,176,268]},{""bbox"":[392,215,444,246]},{""bbox"":[74,92,145,204]},{""bbox"":[80,0,233,99]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:14:34.500Z,test_run_01,6780,58.8327,12,"[{""bbox"":[386,364,441,397]},{""bbox"":[194,297,256,339]},{""bbox"":[248,260,297,325]},{""bbox"":[117,204,180,265]},{""bbox"":[158,186,201,351]},{""bbox"":[54,181,125,228]},{""bbox"":[0,170,467,480]},{""bbox"":[95,164,157,206]},{""bbox"":[81,121,117,170]},{""bbox"":[263,7,306,55]},{""bbox"":[398,0,640,480]},{""bbox"":[0,0,224,196]}]"
2025-12-02T18:14:35.009Z,test_run_01,6785,59.2666,9,"[{""bbox"":[253,271,311,324]},{""bbox"":[80,266,105,316]},{""bbox"":[163,234,258,343]},{""bbox"":[87,219,151,257]},{""bbox"":[180,162,210,233]},{""bbox"":[137,138,169,202]},{""bbox"":[36,53,68,104]},{""bbox"":[0,0,640,480]},{""bbox"":[487,52,550,115]}]"
2025-12-02T18:14:35.489Z,test_run_01,6790,59.6686,14,"[{""bbox"":[60,299,382,480]},{""bbox"":[63,274,128,340]},{""bbox"":[358,232,408,283]},{""bbox"":[324,218,365,293]},{""bbox"":[82,183,117,243]},{""bbox"":[141,176,287,323]},{""bbox"":[112,169,153,239]},{""bbox"":[60,152,100,206]},{""bbox"":[71,46,151,156]},{""bbox"":[218,39,259,79]},{""bbox"":[316,25,349,71]},{""bbox"":[352,0,640,480]},{""bbox"":[0,0,226,480]},{""bbox"":[488,53,550,115]}]"
2025-12-02T18:14:35.984Z,test_run_01,6795,59.3252,9,"[{""bbox"":[109,317,170,376]},{""bbox"":[263,262,318,310]},{""bbox"":[131,189,209,239]},{""bbox"":[66,179,121,225]},{""bbox"":[86,113,153,178]},{""bbox"":[95,30,155,114]},{""bbox"":[384,0,640,480]},{""bbox"":[0,0,468,480]},{""bbox"":[486,52,549,115]}]"
2025-12-02T18:14:36.490Z,test_run_01,6800,26.2165,8,"[{""bbox"":[531,426,553,480]},{""bbox"":[73,355,377,480]},{""bbox"":[0,293,42,391]},{""bbox"":[0,193,41,291]},{""bbox"":[0,46,37,171]},{""bbox"":[450,40,640,480]},{""bbox"":[186,18,215,50]},{""bbox"":[488,53,548,113]}]"
2025-12-02T18:14:36.972Z,test_run_01,6805,2.542,2,"[{""bbox"":[0,331,69,480]},{""bbox"":[488,53,550,115]}]"
2025-12-02T18:14:37.463Z,test_run_01,6810,36.7301,6,"[{""bbox"":[159,328,397,480]},{""bbox"":[0,187,57,397]},{""bbox"":[0,46,41,175]},{""bbox"":[448,23,640,480]},{""bbox"":[182,0,218,53]},{""bbox"":[0,0,99,33]}]"
2025-12-02T18:14:37.939Z,test_run_01,6815,58.9287,8,"[{""bbox"":[58,427,167,480]},{""bbox"":[97,304,148,345]},{""bbox"":[232,259,271,310]},{""bbox"":[381,222,422,271]},{""bbox"":[61,158,209,252]},{""bbox"":[100,129,130,171]},{""bbox"":[427,0,640,480]},{""bbox"":[0,0,479,480]}]"
2025-12-02T18:14:38.417Z,test_run_01,6820,22.1745,9,"[{""bbox"":[191,408,239,451]},{""bbox"":[550,390,585,470]},{""bbox"":[163,355,373,480]},{""bbox"":[0,288,41,357]},{""bbox"":[460,153,485,252]},{""bbox"":[0,49,37,170]},{""bbox"":[450,42,640,480]},{""bbox"":[186,18,214,49]},{""bbox"":[490,55,549,114]}]"
2025-12-02T18:14:38.899Z,test_run_01,6825,35.8132,8,"[{""bbox"":[190,409,225,446]},{""bbox"":[157,252,385,480]},{""bbox"":[0,246,29,281]},{""bbox"":[0,183,44,398]},{""bbox"":[0,45,38,176]},{""bbox"":[444,31,640,480]},{""bbox"":[184,18,215,49]},{""bbox"":[33,2,155,32]}]"
2025-12-02T18:14:39.371Z,test_run_01,6830,36.2152,8,"[{""bbox"":[158,357,378,480]},{""bbox"":[0,194,49,388]},{""bbox"":[0,46,44,179]},{""bbox"":[446,32,640,480]},{""bbox"":[185,17,216,50]},{""bbox"":[0,7,115,42]},{""bbox"":[158,0,218,20]},{""bbox"":[488,54,550,116]}]"
2025-12-02T18:14:39.845Z,test_run_01,6835,58.82,11,"[{""bbox"":[431,365,474,413]},{""bbox"":[382,347,424,405]},{""bbox"":[90,296,135,335]},{""bbox"":[266,282,325,348]},{""bbox"":[54,279,95,327]},{""bbox"":[169,139,211,191]},{""bbox"":[99,116,140,153]},{""bbox"":[81,42,141,89]},{""bbox"":[408,0,640,480]},{""bbox"":[0,0,438,480]},{""bbox"":[490,54,549,113]}]"
2025-12-02T18:14:40.309Z,test_run_01,6840,59.5723,7,"[{""bbox"":[299,320,360,363]},{""bbox"":[201,297,271,340]},{""bbox"":[376,218,428,264]},{""bbox"":[180,150,227,211]},{""bbox"":[77,140,142,179]},{""bbox"":[0,0,640,480]},{""bbox"":[489,54,550,115]}]"
2025-12-02T18:14:40.810Z,test_run_01,6845,35.8343,6,"[{""bbox"":[156,350,370,480]},{""bbox"":[0,180,62,391]},{""bbox"":[0,44,49,172]},{""bbox"":[186,17,216,52]},{""bbox"":[0,4,109,40]},{""bbox"":[437,0,640,480]}]"
2025-12-02T18:14:41.295Z,test_run_01,6850,1.6471,2,"[{""bbox"":[163,360,309,480]},{""bbox"":[487,52,551,116]}]"
2025-12-02T18:14:41.767Z,test_run_01,6855,26.4492,6,"[{""bbox"":[167,358,383,480]},{""bbox"":[0,311,41,388]},{""bbox"":[0,194,42,321]},{""bbox"":[0,49,38,179]},{""bbox"":[446,41,640,480]},{""bbox"":[187,19,215,49]}]"
2025-12-02T18:14:42.250Z,test_run_01,6860,2.4111,2,"[{""bbox"":[22,408,64,480]},{""bbox"":[59,384,154,480]}]"
2025-12-02T18:14:42.712Z,test_run_01,6865,1.7559,3,"[{""bbox"":[47,427,115,480]},{""bbox"":[285,409,321,480]},{""bbox"":[185,365,231,456]}]"
2025-12-02T18:14:43.202Z,test_run_01,6870,6.5482,2,"[{""bbox"":[69,392,184,480]},{""bbox"":[179,305,413,480]}]"
2025-12-02T18:14:43.668Z,test_run_01,6875,13.6644,4,"[{""bbox"":[264,343,449,480]},{""bbox"":[134,331,281,480]},{""bbox"":[261,217,498,480]},{""bbox"":[489,54,548,113]}]"
2025-12-02T18:14:44.105Z,test_run_01,6880,9.3467,10,"[{""bbox"":[533,382,572,415]},{""bbox"":[532,355,558,388]},{""bbox"":[459,319,504,402]},{""bbox"":[498,313,551,335]},{""bbox"":[578,288,601,373]},{""bbox"":[430,274,485,311]},{""bbox"":[491,253,523,288]},{""bbox"":[587,223,633,316]},{""bbox"":[213,196,469,480]},{""bbox"":[487,52,550,115]}]"
2025-12-02T18:14:44.554Z,test_run_01,6885,1.4759,3,"[{""bbox"":[194,406,280,480]},{""bbox"":[378,297,435,420]},{""bbox"":[419,310,521,412]}]"
2025-12-02T18:14:45.014Z,test_run_01,6890,3.946,3,"[{""bbox"":[574,377,608,407]},{""bbox"":[607,307,640,377]},{""bbox"":[193,213,482,480]}]"
2025-12-02T18:14:45.462Z,test_run_01,6895,6.6738,8,"[{""bbox"":[494,410,510,467]},{""bbox"":[486,338,542,382]},{""bbox"":[449,299,495,326]},{""bbox"":[413,298,441,333]},{""bbox"":[441,239,473,276]},{""bbox"":[518,189,584,276]},{""bbox"":[150,175,466,480]},{""bbox"":[488,54,548,114]}]"
2025-12-02T18:14:45.948Z,test_run_01,6900,5.3242,9,"[{""bbox"":[489,387,531,424]},{""bbox"":[423,384,488,480]},{""bbox"":[525,332,595,386]},{""bbox"":[424,330,450,373]},{""bbox"":[397,329,425,387]},{""bbox"":[354,317,395,351]},{""bbox"":[459,268,487,341]},{""bbox"":[156,175,482,480]},{""bbox"":[488,54,549,115]}]"
2025-12-02T18:14:46.441Z,test_run_01,6905,4.2031,4,"[{""bbox"":[411,376,487,480]},{""bbox"":[487,324,507,389]},{""bbox"":[213,175,482,419]},{""bbox"":[275,269,461,455]}]"
2025-12-02T18:14:46.936Z,test_run_01,6910,6.0889,5,"[{""bbox"":[495,344,540,377]},{""bbox"":[529,319,571,374]},{""bbox"":[137,175,515,480]},{""bbox"":[489,53,550,114]},{""bbox"":[251,267,432,448]}]"
2025-12-02T18:14:47.420Z,test_run_01,6915,7.736,6,"[{""bbox"":[397,323,496,480]},{""bbox"":[487,319,537,370]},{""bbox"":[532,309,596,372]},{""bbox"":[136,189,453,480]},{""bbox"":[487,52,550,115]},{""bbox"":[275,269,442,436]}]"
2025-12-02T18:14:47.902Z,test_run_01,6920,7.3968,10,"[{""bbox"":[460,395,491,441]},{""bbox"":[392,289,448,362]},{""bbox"":[607,284,640,374]},{""bbox"":[486,279,603,393]},{""bbox"":[367,270,457,290]},{""bbox"":[403,226,446,243]},{""bbox"":[484,193,512,279]},{""bbox"":[223,159,482,434]},{""bbox"":[488,53,550,115]},{""bbox"":[331,227,506,402]}]"
2025-12-02T18:14:48.399Z,test_run_01,6925,8.4694,11,"[{""bbox"":[121,384,263,480]},{""bbox"":[587,354,606,396]},{""bbox"":[423,322,491,436]},{""bbox"":[558,286,617,337]},{""bbox"":[389,265,416,309]},{""bbox"":[499,262,538,306]},{""bbox"":[597,250,639,363]},{""bbox"":[527,249,587,281]},{""bbox"":[459,187,484,271]},{""bbox"":[277,115,460,391]},{""bbox"":[292,189,482,379]}]"
2025-12-02T18:14:48.900Z,test_run_01,6930,4.654,6,"[{""bbox"":[150,353,299,402]},{""bbox"":[402,328,446,416]},{""bbox"":[340,252,372,290]},{""bbox"":[585,250,616,316]},{""bbox"":[272,96,480,310]},{""bbox"":[267,194,462,389]}]"
2025-12-02T18:14:49.429Z,test_run_01,6935,3.2083,4,"[{""bbox"":[98,400,157,480]},{""bbox"":[423,318,482,403]},{""bbox"":[267,102,369,389]},{""bbox"":[273,199,477,403]}]"
2025-12-02T18:14:49.914Z,test_run_01,6940,5.5182,7,"[{""bbox"":[415,326,497,446]},{""bbox"":[544,288,595,330]},{""bbox"":[593,263,630,327]},{""bbox"":[525,258,595,291]},{""bbox"":[457,209,489,285]},{""bbox"":[103,102,463,480]},{""bbox"":[278,212,475,409]}]"
2025-12-02T18:14:50.571Z,test_run_01,6945,4.943,6,"[{""bbox"":[419,333,492,449]},{""bbox"":[362,276,399,323]},{""bbox"":[522,272,600,343]},{""bbox"":[462,225,485,288]},{""bbox"":[291,111,464,394]},{""bbox"":[281,203,490,412]}]"
2025-12-02T18:14:51.192Z,test_run_01,6950,6.2601,5,"[{""bbox"":[427,338,491,444]},{""bbox"":[377,278,406,323]},{""bbox"":[528,274,609,341]},{""bbox"":[148,110,463,436]},{""bbox"":[294,211,494,411]}]"
2025-12-02T18:14:51.683Z,test_run_01,6955,2.9681,4,"[{""bbox"":[120,371,320,480]},{""bbox"":[295,112,464,202]},{""bbox"":[488,54,549,115]},{""bbox"":[288,211,497,420]}]"
2025-12-02T18:14:52.161Z,test_run_01,6960,67.028,7,"[{""bbox"":[186,450,294,480]},{""bbox"":[0,435,54,480]},{""bbox"":[338,381,393,425]},{""bbox"":[395,208,455,265]},{""bbox"":[0,0,640,480]},{""bbox"":[488,53,550,115]},{""bbox"":[291,212,499,420]}]"
2025-12-02T18:14:52.638Z,test_run_01,6965,41.1644,10,"[{""bbox"":[61,414,103,450]},{""bbox"":[363,273,413,357]},{""bbox"":[323,236,365,277]},{""bbox"":[174,230,195,349]},{""bbox"":[0,183,53,391]},{""bbox"":[0,49,40,174]},{""bbox"":[118,34,640,480]},{""bbox"":[178,18,219,55]},{""bbox"":[0,0,167,38]},{""bbox"":[290,213,496,419]}]"
2025-12-02T18:14:53.129Z,test_run_01,6970,41.0169,10,"[{""bbox"":[0,415,21,480]},{""bbox"":[358,281,407,361]},{""bbox"":[0,194,48,390]},{""bbox"":[0,42,41,179]},{""bbox"":[558,8,606,44]},{""bbox"":[120,0,640,480]},{""bbox"":[146,0,225,59]},{""bbox"":[0,0,145,41]},{""bbox"":[488,54,549,115]},{""bbox"":[291,215,498,422]}]"
2025-12-02T18:14:53.622Z,test_run_01,6975,41.097,8,"[{""bbox"":[574,356,640,480]},{""bbox"":[356,282,423,345]},{""bbox"":[0,188,63,431]},{""bbox"":[0,38,43,177]},{""bbox"":[182,17,221,53]},{""bbox"":[119,14,640,480]},{""bbox"":[0,0,160,39]},{""bbox"":[292,215,501,424]}]"
2025-12-02T18:14:54.106Z,test_run_01,6980,67.2591,13,"[{""bbox"":[227,448,287,480]},{""bbox"":[335,407,377,441]},{""bbox"":[423,277,461,343]},{""bbox"":[193,268,227,313]},{""bbox"":[50,220,120,279]},{""bbox"":[325,182,404,240]},{""bbox"":[100,173,137,219]},{""bbox"":[36,141,99,204]},{""bbox"":[45,70,85,122]},{""bbox"":[229,62,307,114]},{""bbox"":[320,0,403,15]},{""bbox"":[0,0,640,480]},{""bbox"":[291,217,499,425]}]"
2025-12-02T18:14:54.583Z,test_run_01,6985,67.3145,14,"[{""bbox"":[242,450,278,480]},{""bbox"":[196,262,259,326]},{""bbox"":[377,222,464,286]},{""bbox"":[66,215,101,252]},{""bbox"":[346,196,395,232]},{""bbox"":[320,163,372,217]},{""bbox"":[91,142,129,206]},{""bbox"":[203,128,299,181]},{""bbox"":[261,69,339,119]},{""bbox"":[354,54,417,117]},{""bbox"":[42,32,159,148]},{""bbox"":[315,0,371,44]},{""bbox"":[0,0,640,480]},{""bbox"":[293,215,501,423]}]"
2025-12-02T18:14:55.101Z,test_run_01,6990,67.3685,11,"[{""bbox"":[237,450,280,480]},{""bbox"":[190,256,296,324]},{""bbox"":[79,247,128,282]},{""bbox"":[151,212,209,291]},{""bbox"":[327,169,386,211]},{""bbox"":[255,122,297,157]},{""bbox"":[60,105,106,150]},{""bbox"":[228,57,288,118]},{""bbox"":[342,22,373,79]},{""bbox"":[0,0,640,480]},{""bbox"":[291,215,502,426]}]"
2025-12-02T18:14:55.589Z,test_run_01,6995,5.6208,2,"[{""bbox"":[434,348,492,451]},{""bbox"":[118,119,430,480]}]"
2025-12-02T18:14:56.077Z,test_run_01,7000,8.9365,5,"[{""bbox"":[114,391,204,480]},{""bbox"":[437,365,487,444]},{""bbox"":[573,312,624,354]},{""bbox"":[411,254,508,309]},{""bbox"":[144,55,499,480]}]"
2025-12-02T18:14:56.541Z,test_run_01,7005,22.891,9,"[{""bbox"":[623,405,640,463]},{""bbox"":[443,390,531,480]},{""bbox"":[122,389,217,480]},{""bbox"":[486,359,546,413]},{""bbox"":[4,197,40,253]},{""bbox"":[0,94,28,168]},{""bbox"":[146,53,455,480]},{""bbox"":[0,50,37,93]},{""bbox"":[394,41,640,480]}]"
2025-12-02T18:14:57.037Z,test_run_01,7010,2.4258,3,"[{""bbox"":[279,108,332,219]},{""bbox"":[330,61,404,190]},{""bbox"":[377,46,450,160]}]"
2025-12-02T18:14:57.526Z,test_run_01,7015,5.487,4,"[{""bbox"":[437,250,516,321]},{""bbox"":[420,147,475,184]},{""bbox"":[262,53,473,334]},{""bbox"":[487,54,548,115]}]"
2025-12-02T18:14:58.013Z,test_run_01,7020,6.4681,3,"[{""bbox"":[425,263,511,346]},{""bbox"":[369,142,489,231]},{""bbox"":[281,50,446,244]}]"
2025-12-02T18:14:58.487Z,test_run_01,7025,8.9609,6,"[{""bbox"":[390,217,500,318]},{""bbox"":[129,119,256,480]},{""bbox"":[243,62,277,208]},{""bbox"":[334,49,460,209]},{""bbox"":[270,30,335,200]},{""bbox"":[490,55,550,115]}]"
2025-12-02T18:14:58.954Z,test_run_01,7030,9.431,5,"[{""bbox"":[468,188,556,255]},{""bbox"":[137,87,302,480]},{""bbox"":[279,85,313,184]},{""bbox"":[314,15,341,183]},{""bbox"":[344,2,514,184]}]"
2025-12-02T18:14:59.442Z,test_run_01,7035,7.0752,6,"[{""bbox"":[161,389,258,480]},{""bbox"":[180,125,290,395]},{""bbox"":[458,0,469,71]},{""bbox"":[343,0,443,152]},{""bbox"":[256,0,338,159]},{""bbox"":[193,0,296,217]}]"
2025-12-02T18:14:59.900Z,test_run_01,7040,3.0967,6,"[{""bbox"":[225,341,300,480]},{""bbox"":[466,159,541,256]},{""bbox"":[411,39,452,160]},{""bbox"":[364,0,405,161]},{""bbox"":[325,0,351,167]},{""bbox"":[257,0,285,145]}]"
2025-12-02T18:15:00.379Z,test_run_01,7045,14.1631,10,"[{""bbox"":[171,391,285,480]},{""bbox"":[427,237,461,277]},{""bbox"":[504,204,597,325]},{""bbox"":[207,176,360,480]},{""bbox"":[492,110,514,175]},{""bbox"":[396,94,490,235]},{""bbox"":[315,64,388,282]},{""bbox"":[267,37,319,192]},{""bbox"":[462,27,515,109]},{""bbox"":[327,0,387,59]}]"
2025-12-02T18:15:00.843Z,test_run_01,7050,9.9437,7,"[{""bbox"":[275,427,317,480]},{""bbox"":[302,361,340,397]},{""bbox"":[477,245,605,366]},{""bbox"":[428,136,500,264]},{""bbox"":[391,81,424,176]},{""bbox"":[483,68,529,134]},{""bbox"":[215,34,390,402]}]"
2025-12-02T18:15:01.309Z,test_run_01,7055,3.8216,7,"[{""bbox"":[257,372,312,480]},{""bbox"":[499,205,581,275]},{""bbox"":[219,203,300,349]},{""bbox"":[219,176,327,277]},{""bbox"":[333,128,375,220]},{""bbox"":[411,110,466,214]},{""bbox"":[280,45,329,105]}]"
2025-12-02T18:15:01.780Z,test_run_01,7060,2.8311,5,"[{""bbox"":[214,183,308,393]},{""bbox"":[227,170,289,262]},{""bbox"":[274,46,319,259]},{""bbox"":[300,2,361,212]},{""bbox"":[356,1,427,186]}]"
2025-12-02T18:15:02.251Z,test_run_01,7065,12.6527,5,"[{""bbox"":[478,261,590,364]},{""bbox"":[436,154,477,246]},{""bbox"":[197,100,355,449]},{""bbox"":[482,87,505,145]},{""bbox"":[326,48,414,273]}]"
